st_fee_gen_date,class_name,section_name,st_fee_total_receipt_amount
2016-02-24 00:00:00.000,8th,E,2050.0
2016-02-24 00:00:00.000,8th,A,2050.0
2016-02-24 00:00:00.000,8th,F,2050.0
2016-02-24 00:00:00.000,8th,D,2050.0
2016-02-24 00:00:00.000,8th,F,2050.0
2016-02-24 00:00:00.000,8th,B,2050.0
2016-02-24 00:00:00.000,8th,C,1800.0
2016-02-24 00:00:00.000,8th,F,2050.0
2016-02-24 00:00:00.000,8th,B,2050.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-24 00:00:00.000,7th,E,2050.0
2016-02-24 00:00:00.000,8th,A,2050.0
2016-02-24 00:00:00.000,8th,C,2050.0
2016-02-24 00:00:00.000,8th,D,2050.0
2016-02-24 00:00:00.000,8th,E,2050.0
2016-02-24 00:00:00.000,8th,A,1800.0
2016-02-24 00:00:00.000,8th,B,2050.0
2016-02-24 00:00:00.000,8th,A,1800.0
2016-02-24 00:00:00.000,8th,E,2050.0
2016-02-24 00:00:00.000,8th,D,2050.0
2016-02-24 00:00:00.000,8th,F,2050.0
2016-02-24 00:00:00.000,8th,D,2050.0
2016-02-24 00:00:00.000,8th,E,2050.0
2016-02-24 00:00:00.000,8th,B,2050.0
2016-02-24 00:00:00.000,8th,E,1800.0
2016-02-24 00:00:00.000,8th,F,2050.0
2016-02-24 00:00:00.000,8th,F,1800.0
2016-02-24 00:00:00.000,8th,A,2050.0
2016-02-24 00:00:00.000,8th,D,2050.0
2016-02-24 00:00:00.000,8th,F,2050.0
2016-02-24 00:00:00.000,8th,B,2050.0
2016-02-24 00:00:00.000,8th,E,2050.0
2016-02-24 00:00:00.000,8th,A,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,8th,A,2050.0
2016-02-24 00:00:00.000,8th,B,2050.0
2016-02-24 00:00:00.000,8th,B,1150.0
2016-02-24 00:00:00.000,8th,E,1800.0
2016-02-24 00:00:00.000,8th,C,2050.0
2016-02-24 00:00:00.000,8th,E,2050.0
2016-02-24 00:00:00.000,8th,C,2050.0
2016-02-24 00:00:00.000,8th,F,2050.0
2016-02-24 00:00:00.000,8th,F,2050.0
2016-02-24 00:00:00.000,8th,D,2050.0
2016-02-24 00:00:00.000,8th,D,2050.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-24 00:00:00.000,7th,B,1400.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-24 00:00:00.000,8th,F,2050.0
2016-02-25 00:00:00.000,9th,A,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,8th,C,2050.0
2016-02-24 00:00:00.000,8th,F,2050.0
2016-02-24 00:00:00.000,8th,C,2050.0
2016-02-25 00:00:00.000,10th,E,2050.0
2016-02-24 00:00:00.000,8th,B,2050.0
2016-02-24 00:00:00.000,7th,F,2050.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,E,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-29 00:00:00.000,6th,F,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,7th,D,1800.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,E,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,E,2050.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,E,2050.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,7th,F,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-29 00:00:00.000,6th,E,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-29 00:00:00.000,6th,F,2050.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-24 00:00:00.000,7th,E,2050.0
2016-02-24 00:00:00.000,7th,E,2050.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,7th,F,2050.0
2016-02-24 00:00:00.000,7th,F,1800.0
2016-02-29 00:00:00.000,6th,A,1550.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,8th,F,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,7th,F,2050.0
2016-02-24 00:00:00.000,7th,F,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,7th,E,2050.0
2016-02-24 00:00:00.000,7th,F,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-03-01 00:00:00.000,Hifz Girls,D,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-29 00:00:00.000,6th,F,2150.0
2016-02-24 00:00:00.000,7th,B,1600.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-24 00:00:00.000,7th,E,1800.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,7th,F,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,F,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,A,1800.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,E,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,7th,E,1800.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,D,350.0
2016-02-24 00:00:00.000,7th,E,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,E,2050.0
2016-02-24 00:00:00.000,7th,F,2050.0
2016-02-24 00:00:00.000,7th,E,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-29 00:00:00.000,6th,E,2050.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,E,2150.0
2016-02-24 00:00:00.000,7th,F,2050.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-24 00:00:00.000,7th,B,2110.0
2016-02-24 00:00:00.000,7th,D,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,A,1800.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-24 00:00:00.000,8th,C,2050.0
2016-02-24 00:00:00.000,8th,A,2050.0
2016-02-25 00:00:00.000,9th,E,2050.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-24 00:00:00.000,7th,B,2400.0
2016-02-24 00:00:00.000,7th,E,2050.0
2016-02-24 00:00:00.000,7th,B,900.0
2016-02-24 00:00:00.000,7th,C,1800.0
2016-02-24 00:00:00.000,7th,C,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,8th,A,1800.0
2016-02-25 00:00:00.000,9th,B,1780.0
2016-02-24 00:00:00.000,7th,E,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,7th,E,2050.0
2016-02-24 00:00:00.000,7th,A,2050.0
2016-02-24 00:00:00.000,7th,E,2050.0
2016-02-29 00:00:00.000,6th,E,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-03-01 00:00:00.000,Hifz Girls,D,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,E,1800.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-29 00:00:00.000,6th,E,2050.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-29 00:00:00.000,6th,E,2050.0
2016-02-29 00:00:00.000,6th,E,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,A,1800.0
2016-02-29 00:00:00.000,6th,F,2050.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-29 00:00:00.000,6th,F,2050.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,A,1800.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,F,1800.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,6th,E,2050.0
2016-02-29 00:00:00.000,6th,E,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-03-01 00:00:00.000,Hifz Girls,D,2050.0
2016-02-29 00:00:00.000,6th,E,2050.0
2016-02-29 00:00:00.000,6th,F,2050.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-29 00:00:00.000,5th,A,1950.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,E,2050.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,E,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,E,1800.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-03-01 00:00:00.000,Hifz Girls,D,2050.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,F,2050.0
2016-02-29 00:00:00.000,6th,F,2050.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,D,1700.0
2016-02-29 00:00:00.000,6th,F,1800.0
2016-02-29 00:00:00.000,6th,F,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,F,2050.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,B,1800.0
2016-02-29 00:00:00.000,6th,E,2050.0
2016-02-29 00:00:00.000,6th,E,2050.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,E,2050.0
2016-02-29 00:00:00.000,6th,E,2050.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,F,2050.0
2016-02-29 00:00:00.000,6th,E,920.0
2016-02-29 00:00:00.000,6th,E,2050.0
2016-02-29 00:00:00.000,6th,E,2050.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,E,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,F,2050.0
2016-02-29 00:00:00.000,6th,B,1600.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,D,350.0
2016-02-29 00:00:00.000,6th,F,2050.0
2016-02-29 00:00:00.000,6th,B,1150.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,B,900.0
2016-02-29 00:00:00.000,6th,F,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,F,2050.0
2016-02-29 00:00:00.000,6th,F,1250.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,D,1800.0
2016-02-29 00:00:00.000,6th,F,2050.0
2016-02-29 00:00:00.000,6th,C,1800.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,F,2150.0
2016-02-29 00:00:00.000,6th,F,1800.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,E,2110.0
2016-02-29 00:00:00.000,6th,F,2050.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,E,100.0
2016-02-29 00:00:00.000,6th,E,1150.0
2016-02-29 00:00:00.000,6th,C,650.0
2016-02-29 00:00:00.000,6th,E,1150.0
2016-02-29 00:00:00.000,6th,C,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-29 00:00:00.000,6th,B,1350.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-29 00:00:00.000,6th,C,900.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,F,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-25 00:00:00.000,10th,D,2050.0
2016-02-29 00:00:00.000,6th,E,2050.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-29 00:00:00.000,6th,A,2050.0
2016-02-29 00:00:00.000,6th,E,2050.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,D,2050.0
2016-02-25 00:00:00.000,9th,B,1800.0
2016-02-29 00:00:00.000,6th,B,2050.0
2016-02-29 00:00:00.000,6th,D,1800.0
2016-02-25 00:00:00.000,10th,E,2050.0
2016-02-25 00:00:00.000,10th,F,2050.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-25 00:00:00.000,4th,B,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,5th,F,1950.0
2016-02-29 00:00:00.000,5th,F,1950.0
2016-02-29 00:00:00.000,5th,F,1700.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,5th,F,1950.0
2016-02-25 00:00:00.000,4th,A,1950.0
2016-02-29 00:00:00.000,5th,A,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,F,1950.0
2016-02-29 00:00:00.000,5th,A,1950.0
2016-02-29 00:00:00.000,5th,A,1950.0
2016-02-29 00:00:00.000,5th,F,1700.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,A,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,A,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,F,1950.0
2016-02-29 00:00:00.000,5th,F,1950.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,A,1950.0
2016-02-29 00:00:00.000,5th,A,1700.0
2016-02-29 00:00:00.000,5th,F,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,D,850.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,F,1950.0
2016-02-29 00:00:00.000,5th,A,1530.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-29 00:00:00.000,5th,A,1950.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-25 00:00:00.000,4th,F,1950.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-29 00:00:00.000,5th,B,1700.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,F,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,A,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,A,1950.0
2016-02-29 00:00:00.000,5th,A,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,F,1950.0
2016-02-29 00:00:00.000,5th,F,1950.0
2016-02-29 00:00:00.000,5th,F,1950.0
2016-02-29 00:00:00.000,5th,A,2050.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,C,2050.0
2016-02-29 00:00:00.000,5th,A,1950.0
2016-02-29 00:00:00.000,5th,A,1950.0
2016-02-29 00:00:00.000,5th,E,1700.0
2016-02-29 00:00:00.000,5th,A,1700.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,F,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,A,1950.0
2016-02-29 00:00:00.000,5th,F,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,F,1950.0
2016-02-29 00:00:00.000,5th,F,1700.0
2016-02-29 00:00:00.000,5th,F,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,A,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-25 00:00:00.000,4th,E,1950.0
2016-02-29 00:00:00.000,5th,F,1950.0
2016-02-29 00:00:00.000,5th,A,1950.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-25 00:00:00.000,4th,B,1950.0
2016-02-25 00:00:00.000,4th,B,1950.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-25 00:00:00.000,4th,F,1950.0
2016-02-29 00:00:00.000,5th,F,1950.0
2016-02-29 00:00:00.000,5th,A,1950.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,5th,F,850.0
2016-02-29 00:00:00.000,5th,C,1700.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,B,1100.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,F,1950.0
2016-02-29 00:00:00.000,5th,D,2050.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-25 00:00:00.000,4th,F,1950.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-24 00:00:00.000,7th,B,2050.0
2016-02-25 00:00:00.000,10th,B,2050.0
2016-02-25 00:00:00.000,10th,F,2050.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-25 00:00:00.000,4th,A,1350.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-25 00:00:00.000,9th,D,2050.0
2016-02-25 00:00:00.000,4th,F,1950.0
2016-02-29 00:00:00.000,5th,B,1630.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-25 00:00:00.000,4th,E,1950.0
2016-02-29 00:00:00.000,5th,F,1950.0
2016-02-29 00:00:00.000,5th,D,1950.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-25 00:00:00.000,4th,B,1950.0
2016-02-29 00:00:00.000,5th,A,1950.0
2016-02-25 00:00:00.000,4th,B,1950.0
2016-02-29 00:00:00.000,5th,F,1950.0
2016-02-29 00:00:00.000,5th,A,1950.0
2016-02-29 00:00:00.000,5th,E,1950.0
2016-02-29 00:00:00.000,5th,E,850.0
2016-02-29 00:00:00.000,5th,B,1950.0
2016-02-29 00:00:00.000,5th,C,1950.0
2016-02-29 00:00:00.000,5th,B,1100.0
